date,dte,pe_strike,ce_strike,entry_premium,exit_premium,exit_reason,pnl,entry_index,exit_index,entry_time,exit_time,stoploss_price,target_price,param_set_rank,filename,week_number,source_file
2025-04-17,ODTE,23300,23300,93.2,187.85,Stoploss,-4732.5,23318.05,23440.1,09:20:00,11:10:00,172.42,27.96,17,nifty_options_20250417.csv,16,detailed_trades_rank_17_20260202_180056.csv
2025-04-21,3DTE,23950,23950,340.35,300.6,Time Exit,1987.5000000000027,23968.35,24125.7,09:20:00,15:20:00,629.6475,102.10500000000002,17,nifty_options_20250424.csv,17,detailed_trades_rank_17_20260202_180056.csv
2025-04-22,2DTE,24150,24150,220.45,191.75,Time Exit,1434.9999999999995,24136.65,24166.15,09:20:00,15:20:00,407.8325,66.135,17,nifty_options_20250424.csv,17,detailed_trades_rank_17_20260202_180056.csv
2025-04-23,1DTE,24350,24350,174.7,143.75,Time Exit,1547.4999999999995,24349.35,24325.4,09:20:00,15:20:00,323.195,52.41,17,nifty_options_20250424.csv,17,detailed_trades_rank_17_20260202_180056.csv
2025-04-24,ODTE,24250,24250,89.55,26.8,Profit Target,3137.5,24272.2,24260.3,09:20:00,12:10:00,165.6675,26.865,17,nifty_options_20250424.csv,17,detailed_trades_rank_17_20260202_180056.csv
2025-04-24,4DTE,24250,24250,394.75,390.05,Time Exit,235.00000000000227,24272.2,24249.3,09:20:00,15:20:00,730.2875,118.425,17,nifty_options_20250430.csv,18,detailed_trades_rank_17_20260202_180056.csv
2025-04-25,3DTE,24300,24300,348.05,475.6,Index Breach,-6377.500000000001,24303.6,23961.0,09:20:00,10:00:00,643.8925,104.41500000000002,17,nifty_options_20250430.csv,18,detailed_trades_rank_17_20260202_180056.csv
2025-04-28,2DTE,24100,24100,268.85,351.7,Index Breach,-4142.499999999998,24090.7,24344.85,09:20:00,12:25:00,497.37250000000006,80.65500000000002,17,nifty_options_20250430.csv,18,detailed_trades_rank_17_20260202_180056.csv
2025-04-29,1DTE,24450,24450,165.65,168.9,Time Exit,-162.5,24453.7,24333.1,09:20:00,15:20:00,306.45250000000004,49.69500000000001,17,nifty_options_20250430.csv,18,detailed_trades_rank_17_20260202_180056.csv
2025-04-30,ODTE,24300,24300,63.650000000000006,44.2,Time Exit,972.5000000000005,24308.05,24292.05,09:20:00,15:20:00,117.7525,19.09500000000001,17,nifty_options_20250430.csv,18,detailed_trades_rank_17_20260202_180056.csv
2025-05-02,4DTE,24400,24400,379.35,329.7,Time Exit,2482.500000000002,24403.65,24333.15,09:20:00,15:20:00,701.7975000000001,113.80500000000002,17,nifty_options_20250508.csv,19,detailed_trades_rank_17_20260202_180056.csv
2025-05-05,3DTE,24450,24450,269.85,205.7,Time Exit,3207.500000000002,24447.05,24473.45,09:20:00,15:20:00,499.2225000000001,80.95500000000001,17,nifty_options_20250508.csv,19,detailed_trades_rank_17_20260202_180056.csv
2025-05-06,2DTE,24450,24450,178.35000000000002,175.4,Time Exit,147.50000000000085,24437.75,24368.15,09:20:00,15:20:00,329.94750000000005,53.50500000000002,17,nifty_options_20250508.csv,19,detailed_trades_rank_17_20260202_180056.csv
2025-05-07,1DTE,24350,24350,185.2,122.8,Time Exit,3119.999999999999,24359.95,24412.3,09:20:00,15:20:00,342.62,55.56,17,nifty_options_20250508.csv,19,detailed_trades_rank_17_20260202_180056.csv
2025-05-08,ODTE,24400,24400,59.75,120.05,Stoploss,-3015.0000000000005,24409.95,24263.05,09:20:00,14:50:00,110.5375,17.925000000000004,17,nifty_options_20250508.csv,19,detailed_trades_rank_17_20260202_180056.csv
2025-05-09,4DTE,24100,24100,524.8499999999999,446.4,Time Exit,3922.499999999997,24090.0,24022.05,09:20:00,15:20:00,970.9725,157.45499999999998,17,nifty_options_20250515.csv,20,detailed_trades_rank_17_20260202_180056.csv
2025-05-12,3DTE,24600,24600,307.6,474.4,Index Breach,-8339.999999999998,24579.95,24836.95,09:20:00,13:30:00,569.0600000000001,92.28000000000002,17,nifty_options_20250515.csv,20,detailed_trades_rank_17_20260202_180056.csv
2025-05-13,2DTE,24800,24800,379.6,372.7,Time Exit,345.0000000000017,24782.5,24561.85,09:20:00,15:20:00,702.2600000000001,113.88000000000002,17,nifty_options_20250515.csv,20,detailed_trades_rank_17_20260202_180056.csv
2025-05-14,1DTE,24700,24700,256.25,192.1,Time Exit,3207.499999999999,24700.0,24677.6,09:20:00,15:20:00,474.0625,76.87500000000001,17,nifty_options_20250515.csv,20,detailed_trades_rank_17_20260202_180056.csv
2025-05-15,ODTE,24600,24600,147.0,326.0,Stoploss,-8950.0,24621.7,24886.3,09:20:00,13:10:00,271.95,44.10000000000001,17,nifty_options_20250515.csv,20,detailed_trades_rank_17_20260202_180056.csv
2025-05-16,4DTE,25000,25000,395.35,359.7,Time Exit,1782.5000000000018,25001.7,25015.95,09:20:00,15:20:00,731.3975,118.60500000000002,17,nifty_options_20250522.csv,21,detailed_trades_rank_17_20260202_180056.csv
2025-05-19,3DTE,25050,25050,352.2,328.6,Time Exit,1179.9999999999982,25044.85,24945.25,09:20:00,15:20:00,651.57,105.66,17,nifty_options_20250522.csv,21,detailed_trades_rank_17_20260202_180056.csv
2025-05-20,2DTE,24950,24950,271.65,321.70000000000005,Index Breach,-2502.500000000004,24960.0,24704.1,09:20:00,14:25:00,502.5525,81.495,17,nifty_options_20250522.csv,21,detailed_trades_rank_17_20260202_180056.csv
2025-05-21,1DTE,24700,24700,228.85,223.65,Time Exit,260.00000000000085,24706.9,24797.45,09:20:00,15:20:00,423.3725,68.65500000000002,17,nifty_options_20250522.csv,21,detailed_trades_rank_17_20260202_180056.csv
2025-05-22,ODTE,24600,24600,200.7,53.900000000000006,Profit Target,7339.999999999999,24580.55,24599.7,09:20:00,11:15:00,371.295,60.21000000000001,17,nifty_options_20250522.csv,21,detailed_trades_rank_17_20260202_180056.csv
2025-05-23,4DTE,24700,24700,387.25,439.65,Time Exit,-2619.999999999999,24719.2,24854.05,09:20:00,15:20:00,716.4125,116.175,17,nifty_options_20250529.csv,22,detailed_trades_rank_17_20260202_180056.csv
2025-05-26,3DTE,25000,25000,411.55,410.1,Time Exit,72.49999999999943,25017.45,24999.5,09:20:00,15:20:00,761.3675000000001,123.46500000000002,17,nifty_options_20250529.csv,22,detailed_trades_rank_17_20260202_180056.csv
2025-05-27,2DTE,24800,24800,436.6,367.75,Time Exit,3442.500000000001,24790.65,24822.25,09:20:00,15:20:00,807.71,130.98000000000002,17,nifty_options_20250529.csv,22,detailed_trades_rank_17_20260202_180056.csv
2025-05-28,1DTE,24800,24800,383.8,221.6,Time Exit,8109.999999999999,24804.15,24748.45,09:20:00,15:20:00,710.0300000000001,115.14,17,nifty_options_20250529.csv,22,detailed_trades_rank_17_20260202_180056.csv
2025-05-29,ODTE,24800,24800,119.85,18.05,Profit Target,5090.0,24803.6,24797.75,09:20:00,15:00:00,221.7225,35.955000000000005,17,nifty_options_20250529.csv,22,detailed_trades_rank_17_20260202_180056.csv
2025-05-30,4DTE,24850,24850,420.9,412.4,Time Exit,425.0,24857.85,24741.75,09:20:00,15:20:00,778.665,126.27,17,nifty_options_20250605.csv,23,detailed_trades_rank_17_20260202_180056.csv
2025-06-02,3DTE,24550,24550,406.1,449.5,Time Exit,-2169.999999999999,24549.75,24696.55,09:20:00,15:20:00,751.2850000000001,121.83000000000004,17,nifty_options_20250605.csv,23,detailed_trades_rank_17_20260202_180056.csv
2025-06-03,2DTE,24650,24650,421.6,290.45,Time Exit,6557.500000000002,24668.7,24533.1,09:20:00,15:20:00,779.96,126.48000000000005,17,nifty_options_20250605.csv,23,detailed_trades_rank_17_20260202_180056.csv
2025-06-04,1DTE,24600,24600,218.65,160.5,Time Exit,2907.499999999999,24584.15,24607.15,09:20:00,15:20:00,404.5025,65.595,17,nifty_options_20250605.csv,23,detailed_trades_rank_17_20260202_180056.csv
2025-06-05,ODTE,24650,24650,102.35,245.35,Stoploss,-7150.0,24666.8,24869.55,09:20:00,12:10:00,189.3475,30.705,17,nifty_options_20250605.csv,23,detailed_trades_rank_17_20260202_180056.csv
2025-06-06,4DTE,24750,24750,351.85,461.25,Index Breach,-5469.999999999999,24747.6,25006.35,09:20:00,11:40:00,650.9225000000001,105.55500000000002,17,nifty_options_20250612.csv,24,detailed_trades_rank_17_20260202_180056.csv
2025-06-09,3DTE,25100,25100,306.15,267.7,Time Exit,1922.4999999999995,25094.65,25107.2,09:20:00,15:20:00,566.3774999999999,91.845,17,nifty_options_20250612.csv,24,detailed_trades_rank_17_20260202_180056.csv
2025-06-10,2DTE,25150,25150,219.45,187.1,Time Exit,1617.4999999999998,25138.45,25100.8,09:20:00,15:20:00,405.9825,65.83500000000001,17,nifty_options_20250612.csv,24,detailed_trades_rank_17_20260202_180056.csv
2025-06-11,1DTE,25100,25100,155.75,154.55,Time Exit,59.99999999999943,25119.9,25129.0,09:20:00,15:20:00,288.1375,46.72500000000001,17,nifty_options_20250612.csv,24,detailed_trades_rank_17_20260202_180056.csv
2025-06-12,ODTE,25150,25150,114.7,228.9,Stoploss,-5710.000000000001,25173.9,24945.1,09:20:00,13:30:00,212.195,34.410000000000004,17,nifty_options_20250612.csv,24,detailed_trades_rank_17_20260202_180056.csv
2025-06-13,4DTE,24650,24650,410.6,374.05,Time Exit,1827.5000000000005,24628.5,24729.35,09:20:00,15:20:00,759.6100000000001,123.18000000000002,17,nifty_options_20250619.csv,25,detailed_trades_rank_17_20260202_180056.csv
2025-06-16,3DTE,24800,24800,296.7,319.79999999999995,Time Exit,-1154.9999999999982,24802.9,24937.8,09:20:00,15:20:00,548.895,89.01,17,nifty_options_20250619.csv,25,detailed_trades_rank_17_20260202_180056.csv
2025-06-17,2DTE,24900,24900,256.95,221.45,Time Exit,1775.0,24889.5,24847.4,09:20:00,15:20:00,475.3575,77.08500000000001,17,nifty_options_20250619.csv,25,detailed_trades_rank_17_20260202_180056.csv
2025-06-18,1DTE,24900,24900,199.9,187.6,Time Exit,614.9999999999991,24879.75,24805.6,09:20:00,15:20:00,369.81500000000005,59.97000000000001,17,nifty_options_20250619.csv,25,detailed_trades_rank_17_20260202_180056.csv
2025-06-19,ODTE,24800,24800,106.1,30.55,Profit Target,3777.5,24809.75,24788.45,09:20:00,13:15:00,196.285,31.83,17,nifty_options_20250619.csv,25,detailed_trades_rank_17_20260202_180056.csv
2025-06-20,4DTE,24850,24850,328.4,415.4,Index Breach,-4350.0,24840.4,25102.65,09:20:00,15:00:00,607.54,98.52,17,nifty_options_20250626.csv,26,detailed_trades_rank_17_20260202_180056.csv
2025-06-23,3DTE,24950,24950,286.25,270.75,Time Exit,775.0,24927.5,24966.05,09:20:00,15:20:00,529.5625,85.87500000000001,17,nifty_options_20250626.csv,26,detailed_trades_rank_17_20260202_180056.csv
2025-06-24,2DTE,25250,25250,230.75,247.7,Time Exit,-847.5000000000009,25228.5,25069.4,09:20:00,15:20:00,426.8875000000001,69.22500000000001,17,nifty_options_20250626.csv,26,detailed_trades_rank_17_20260202_180056.csv
2025-06-25,1DTE,25150,25150,176.25,168.85,Time Exit,370.0000000000003,25154.5,25241.1,09:20:00,15:20:00,326.0625,52.87500000000001,17,nifty_options_20250626.csv,26,detailed_trades_rank_17_20260202_180056.csv
2025-06-26,ODTE,25350,25350,129.0,201.85,Time Exit,-3642.5,25331.75,25552.8,09:20:00,15:20:00,238.65,38.7,17,nifty_options_20250626.csv,26,detailed_trades_rank_17_20260202_180056.csv
2025-06-27,4DTE,25600,25600,327.25,285.05,Time Exit,2109.9999999999995,25587.4,25642.3,09:20:00,15:20:00,605.4125,98.175,17,nifty_options_20250703.csv,27,detailed_trades_rank_17_20260202_180056.csv
2025-06-30,3DTE,25650,25650,271.6,270.5,Time Exit,55.00000000000114,25636.15,25522.4,09:20:00,15:20:00,502.4600000000001,81.48000000000002,17,nifty_options_20250703.csv,27,detailed_trades_rank_17_20260202_180056.csv
2025-07-01,2DTE,25550,25550,241.5,179.45,Time Exit,3102.5000000000005,25556.7,25537.95,09:20:00,15:20:00,446.775,72.45000000000002,17,nifty_options_20250703.csv,27,detailed_trades_rank_17_20260202_180056.csv
2025-07-02,1DTE,25600,25600,155.1,197.35,Time Exit,-2112.5,25585.95,25445.7,09:20:00,15:20:00,286.935,46.53000000000001,17,nifty_options_20250703.csv,27,detailed_trades_rank_17_20260202_180056.csv
2025-07-03,ODTE,25450,25450,107.25,44.75,Time Exit,3125.0,25465.05,25398.65,09:20:00,15:20:00,198.4125,32.175000000000004,17,nifty_options_20250703.csv,27,detailed_trades_rank_17_20260202_180056.csv
2025-07-04,4DTE,25400,25400,298.70000000000005,279.9,Time Exit,940.0000000000034,25414.6,25464.6,09:20:00,15:20:00,552.5950000000001,89.61000000000003,17,nifty_options_20250710.csv,28,detailed_trades_rank_17_20260202_180056.csv
2025-07-07,3DTE,25450,25450,243.9,233.7,Time Exit,510.00000000000085,25449.95,25463.0,09:20:00,15:20:00,451.215,73.17000000000002,17,nifty_options_20250710.csv,28,detailed_trades_rank_17_20260202_180056.csv
2025-07-08,2DTE,25500,25500,209.3,182.95,Time Exit,1317.5000000000011,25484.45,25520.6,09:20:00,15:20:00,387.205,62.79000000000001,17,nifty_options_20250710.csv,28,detailed_trades_rank_17_20260202_180056.csv
2025-07-09,1DTE,25500,25500,145.25,126.9,Time Exit,917.4999999999998,25487.45,25474.55,09:20:00,15:20:00,268.71250000000003,43.57500000000001,17,nifty_options_20250710.csv,28,detailed_trades_rank_17_20260202_180056.csv
2025-07-10,ODTE,25450,25450,93.15,88.39999999999999,Time Exit,237.5000000000007,25453.7,25350.95,09:20:00,15:20:00,172.3275,27.945000000000007,17,nifty_options_20250710.csv,28,detailed_trades_rank_17_20260202_180056.csv
2025-07-11,4DTE,25300,25300,255.25,264.95,Time Exit,-484.9999999999994,25300.1,25140.1,09:20:00,15:20:00,472.2125,76.57500000000002,17,nifty_options_20250717.csv,29,detailed_trades_rank_17_20260202_180056.csv
2025-07-14,3DTE,25050,25050,233.9,217.05,Time Exit,842.4999999999983,25056.1,25087.0,09:20:00,15:20:00,432.715,70.17,17,nifty_options_20250717.csv,29,detailed_trades_rank_17_20260202_180056.csv
2025-07-15,2DTE,25150,25150,182.85,167.4,Time Exit,772.5000000000009,25147.75,25220.85,09:20:00,15:20:00,338.27250000000004,54.85500000000002,17,nifty_options_20250717.csv,29,detailed_trades_rank_17_20260202_180056.csv
2025-07-16,1DTE,25150,25150,134.6,118.65,Time Exit,797.4999999999994,25147.8,25195.9,09:20:00,15:20:00,249.01,40.38,17,nifty_options_20250717.csv,29,detailed_trades_rank_17_20260202_180056.csv
2025-07-17,ODTE,25200,25200,76.3,87.6,Time Exit,-564.9999999999999,25217.65,25109.2,09:20:00,15:20:00,141.155,22.890000000000004,17,nifty_options_20250717.csv,29,detailed_trades_rank_17_20260202_180056.csv
2025-07-18,4DTE,25100,25100,254.3,261.9,Time Exit,-379.9999999999997,25081.1,24974.95,09:20:00,15:20:00,470.455,76.29,17,nifty_options_20250724.csv,30,detailed_trades_rank_17_20260202_180056.csv
2025-07-21,3DTE,24950,24950,220.25,236.7,Time Exit,-822.4999999999994,24925.4,25098.95,09:20:00,15:20:00,407.4625,66.075,17,nifty_options_20250724.csv,30,detailed_trades_rank_17_20260202_180056.csv
2025-07-22,2DTE,25150,25150,164.7,152.5,Time Exit,609.9999999999994,25139.55,25067.0,09:20:00,15:20:00,304.695,49.41,17,nifty_options_20250724.csv,30,detailed_trades_rank_17_20260202_180056.csv
2025-07-23,1DTE,25100,25100,128.2,154.35,Time Exit,-1307.5000000000002,25123.65,25221.45,09:20:00,15:20:00,237.17,38.46,17,nifty_options_20250724.csv,30,detailed_trades_rank_17_20260202_180056.csv
2025-07-24,ODTE,25200,25200,69.9,139.9,Stoploss,-3500.0,25200.0,25072.3,09:20:00,11:55:00,129.31500000000003,20.97000000000001,17,nifty_options_20250724.csv,30,detailed_trades_rank_17_20260202_180056.csv
2025-07-25,4DTE,24950,24950,249.05,259.6,Time Exit,-527.5000000000006,24932.85,24838.8,09:20:00,15:20:00,460.74250000000006,74.71500000000002,17,nifty_options_20250731.csv,31,detailed_trades_rank_17_20260202_180056.csv
2025-07-28,3DTE,24800,24800,231.05,230.7,Time Exit,17.500000000001137,24782.7,24676.15,09:20:00,15:20:00,427.44250000000005,69.31500000000001,17,nifty_options_20250731.csv,31,detailed_trades_rank_17_20260202_180056.csv
2025-07-29,2DTE,24650,24650,206.25,242.5,Time Exit,-1812.5,24663.65,24840.25,09:20:00,15:20:00,381.5625,61.87500000000001,17,nifty_options_20250731.csv,31,detailed_trades_rank_17_20260202_180056.csv
2025-07-30,1DTE,24850,24850,145.2,119.9,Time Exit,1264.999999999999,24840.9,24846.05,09:20:00,15:20:00,268.62,43.56,17,nifty_options_20250731.csv,31,detailed_trades_rank_17_20260202_180056.csv
2025-07-31,ODTE,24700,24700,118.45,223.7,Stoploss,-5262.500000000001,24718.65,24910.5,09:20:00,13:15:00,219.1325,35.535000000000004,17,nifty_options_20250731.csv,31,detailed_trades_rank_17_20260202_180056.csv
2025-08-01,4DTE,24700,24700,300.75,319.5,Time Exit,-937.5,24712.7,24560.5,09:20:00,15:20:00,556.3875,90.225,17,nifty_options_20250807.csv,32,detailed_trades_rank_17_20260202_180056.csv
2025-08-04,3DTE,24650,24650,269.05,247.9,Time Exit,1057.5000000000018,24646.25,24730.25,09:20:00,15:20:00,497.74250000000006,80.71500000000002,17,nifty_options_20250807.csv,32,detailed_trades_rank_17_20260202_180056.csv
2025-08-05,2DTE,24700,24700,212.9,186.0,Time Exit,1345.0000000000002,24680.05,24657.8,09:20:00,15:20:00,393.865,63.87000000000001,17,nifty_options_20250807.csv,32,detailed_trades_rank_17_20260202_180056.csv
2025-08-06,1DTE,24650,24650,180.10000000000002,154.55,Time Exit,1277.5000000000005,24662.55,24581.5,09:20:00,15:20:00,333.18500000000006,54.030000000000015,17,nifty_options_20250807.csv,32,detailed_trades_rank_17_20260202_180056.csv
2025-08-07,ODTE,24500,24500,96.8,96.8,Time Exit,0.0,24504.45,24629.25,09:20:00,15:20:00,179.08,29.040000000000003,17,nifty_options_20250807.csv,32,detailed_trades_rank_17_20260202_180056.csv
2025-08-08,4DTE,24550,24550,265.45,297.05,Time Exit,-1580.0000000000011,24561.0,24347.65,09:20:00,15:20:00,491.0825,79.635,17,nifty_options_20250814.csv,33,detailed_trades_rank_17_20260202_180056.csv
2025-08-11,3DTE,24400,24400,247.25,261.45,Time Exit,-709.9999999999994,24408.9,24575.6,09:20:00,15:20:00,457.4125,74.17500000000001,17,nifty_options_20250814.csv,33,detailed_trades_rank_17_20260202_180056.csv
2025-08-12,2DTE,24600,24600,188.85,176.6,Time Exit,612.5,24610.25,24493.8,09:20:00,15:20:00,349.3725,56.65500000000001,17,nifty_options_20250814.csv,33,detailed_trades_rank_17_20260202_180056.csv
2025-08-13,1DTE,24550,24550,160.55,144.7,Time Exit,792.5000000000011,24561.9,24616.3,09:20:00,15:20:00,297.01750000000004,48.16500000000001,17,nifty_options_20250814.csv,33,detailed_trades_rank_17_20260202_180056.csv
2025-08-14,ODTE,24650,24650,102.25,25.35,Profit Target,3845.000000000001,24636.2,24645.45,09:20:00,14:45:00,189.1625,30.675000000000004,17,nifty_options_20250814.csv,33,detailed_trades_rank_17_20260202_180056.csv
2025-08-18,3DTE,24950,24950,268.25,215.5,Time Exit,2637.5,24942.2,24874.6,09:20:00,15:20:00,496.2625000000001,80.47500000000001,17,nifty_options_20250821.csv,34,detailed_trades_rank_17_20260202_180056.csv
2025-08-19,2DTE,24950,24950,188.95,162.3,Time Exit,1332.4999999999989,24927.9,24992.8,09:20:00,15:20:00,349.5575,56.685,17,nifty_options_20250821.csv,34,detailed_trades_rank_17_20260202_180056.csv
2025-08-20,1DTE,24950,24950,144.85,147.0,Time Exit,-107.50000000000028,24943.3,25047.95,09:20:00,15:20:00,267.9725,43.455000000000005,17,nifty_options_20250821.csv,34,detailed_trades_rank_17_20260202_180056.csv
2025-08-21,ODTE,25050,25050,85.65,33.95,Time Exit,2585.0,25065.95,25078.85,09:20:00,15:20:00,158.4525,25.695000000000004,17,nifty_options_20250821.csv,34,detailed_trades_rank_17_20260202_180056.csv
2025-08-22,4DTE,25000,25000,235.4,244.15,Time Exit,-437.5,24996.9,24866.0,09:20:00,15:20:00,435.49,70.62000000000002,17,nifty_options_20250828.csv,35,detailed_trades_rank_17_20260202_180056.csv
2025-08-25,3DTE,24950,24950,190.0,160.75,Time Exit,1462.5,24933.6,24974.6,09:20:00,15:20:00,351.5,57.00000000000001,17,nifty_options_20250828.csv,35,detailed_trades_rank_17_20260202_180056.csv
2025-08-26,2DTE,24800,24800,163.55,153.85,Time Exit,485.00000000000085,24806.05,24695.8,09:20:00,15:20:00,302.56750000000005,49.06500000000001,17,nifty_options_20250828.csv,35,detailed_trades_rank_17_20260202_180056.csv
2025-08-28,ODTE,24500,24500,117.95,29.3,Profit Target,4432.5,24522.4,24523.0,09:20:00,14:55:00,218.2075,35.385000000000005,17,nifty_options_20250828.csv,35,detailed_trades_rank_17_20260202_180056.csv
2025-08-28,3DTE,24500,24500,268.65,230.3,Time Exit,1917.4999999999984,24522.4,24512.25,09:20:00,15:20:00,497.0025,80.595,17,nifty_options_20250902.csv,36,detailed_trades_rank_17_20260202_180056.csv
2025-08-29,2DTE,24550,24550,214.2,190.3,Time Exit,1194.9999999999989,24552.8,24411.95,09:20:00,15:20:00,396.27,64.26,17,nifty_options_20250902.csv,36,detailed_trades_rank_17_20260202_180056.csv
2025-09-01,1DTE,24550,24550,137.55,137.4,Time Exit,7.500000000000284,24529.15,24626.65,09:20:00,15:20:00,254.46750000000003,41.26500000000001,17,nifty_options_20250902.csv,36,detailed_trades_rank_17_20260202_180056.csv
2025-09-02,ODTE,24650,24650,83.15,69.55,Time Exit,680.0000000000005,24641.2,24574.15,09:20:00,15:20:00,153.8275,24.945000000000004,17,nifty_options_20250902.csv,36,detailed_trades_rank_17_20260202_180056.csv
2025-09-03,4DTE,24550,24550,257.1,284.5,Time Exit,-1369.9999999999989,24558.25,24720.6,09:20:00,15:20:00,475.6350000000001,77.13000000000002,17,nifty_options_20250909.csv,37,detailed_trades_rank_17_20260202_180056.csv
2025-09-04,3DTE,24850,24850,221.2,206.55,Time Exit,732.4999999999989,24873.75,24748.05,09:20:00,15:20:00,409.22,66.36,17,nifty_options_20250909.csv,37,detailed_trades_rank_17_20260202_180056.csv
2025-09-05,2DTE,24800,24800,172.1,164.65,Time Exit,372.4999999999994,24791.8,24745.8,09:20:00,15:20:00,318.385,51.63,17,nifty_options_20250909.csv,37,detailed_trades_rank_17_20260202_180056.csv
2025-09-08,1DTE,24750,24750,142.6,126.0,Time Exit,829.9999999999998,24766.9,24787.0,09:20:00,15:20:00,263.81,42.78,17,nifty_options_20250909.csv,37,detailed_trades_rank_17_20260202_180056.csv
2025-09-09,ODTE,24850,24850,90.65,24.0,Profit Target,3332.5000000000005,24850.75,24858.15,09:20:00,14:45:00,167.7025,27.195000000000007,17,nifty_options_20250909.csv,37,detailed_trades_rank_17_20260202_180056.csv
2025-09-10,4DTE,24950,24950,238.85,229.15,Time Exit,485.00000000000085,24966.1,24981.65,09:20:00,15:20:00,441.8725,71.65500000000002,17,nifty_options_20250916.csv,38,detailed_trades_rank_17_20260202_180056.csv
2025-09-11,3DTE,25000,25000,207.3,190.65,Time Exit,832.5000000000002,25003.2,25002.8,09:20:00,15:20:00,383.50500000000005,62.19000000000001,17,nifty_options_20250916.csv,38,detailed_trades_rank_17_20260202_180056.csv
2025-09-12,2DTE,25050,25050,166.45,166.60000000000002,Time Exit,-7.500000000001705,25046.75,25110.5,09:20:00,15:20:00,307.9325,49.935,17,nifty_options_20250916.csv,38,detailed_trades_rank_17_20260202_180056.csv
2025-09-15,1DTE,25100,25100,122.4,90.9,Time Exit,1575.0,25097.75,25065.7,09:20:00,15:20:00,226.44000000000003,36.720000000000006,17,nifty_options_20250916.csv,38,detailed_trades_rank_17_20260202_180056.csv
2025-09-16,ODTE,25100,25100,79.8,139.04999999999998,Time Exit,-2962.499999999999,25116.9,25254.65,09:20:00,15:20:00,147.63,23.94,17,nifty_options_20250916.csv,38,detailed_trades_rank_17_20260202_180056.csv
2025-09-17,4DTE,25300,25300,230.45,228.7,Time Exit,87.5,25320.4,25325.55,09:20:00,15:20:00,426.3325,69.135,17,nifty_options_20250923.csv,39,detailed_trades_rank_17_20260202_180056.csv
2025-09-18,3DTE,25450,25450,176.39999999999998,160.45,Time Exit,797.4999999999994,25427.65,25429.6,09:20:00,15:20:00,326.34,52.92,17,nifty_options_20250923.csv,39,detailed_trades_rank_17_20260202_180056.csv
2025-09-19,2DTE,25350,25350,150.25,135.85,Time Exit,720.0000000000002,25362.85,25332.35,09:20:00,15:20:00,277.96250000000003,45.07500000000001,17,nifty_options_20250923.csv,39,detailed_trades_rank_17_20260202_180056.csv
2025-09-22,1DTE,25300,25300,119.45,117.8,Time Exit,82.49999999999886,25276.55,25209.5,09:20:00,15:20:00,220.9825,35.835,17,nifty_options_20250923.csv,39,detailed_trades_rank_17_20260202_180056.csv
2025-09-23,ODTE,25200,25200,78.2,30.85,Time Exit,2367.5,25210.0,25166.75,09:20:00,15:20:00,144.67000000000002,23.460000000000004,17,nifty_options_20250923.csv,39,detailed_trades_rank_17_20260202_180056.csv
2025-09-24,4DTE,25100,25100,238.2,210.85,Time Exit,1367.4999999999982,25083.95,25066.35,09:20:00,15:20:00,440.67,71.46000000000001,17,nifty_options_20250930.csv,40,detailed_trades_rank_17_20260202_180056.csv
2025-09-25,3DTE,25100,25100,198.8,222.65,Time Exit,-1192.4999999999998,25081.2,24887.55,09:20:00,15:20:00,367.78,59.640000000000015,17,nifty_options_20250930.csv,40,detailed_trades_rank_17_20260202_180056.csv
2025-09-26,2DTE,24800,24800,191.45,211.35,EOD Exit,-994.9999999999987,24813.35,24654.15,09:20:00,15:00:00,354.18250000000006,57.43500000000002,17,nifty_options_20250930.csv,40,detailed_trades_rank_17_20260202_180056.csv
2025-09-30,ODTE,24700,24700,104.5,88.7,Time Exit,789.9999999999999,24706.6,24611.85,09:20:00,15:20:00,193.325,31.350000000000005,17,nifty_options_20250930.csv,40,detailed_trades_rank_17_20260202_180056.csv
2025-10-01,4DTE,24650,24650,241.85,283.65,Time Exit,-2089.999999999999,24637.95,24841.95,09:20:00,15:20:00,447.4225,72.555,17,nifty_options_20251007.csv,41,detailed_trades_rank_17_20260202_180056.csv
2025-10-03,2DTE,24800,24800,173.3,179.7,Time Exit,-319.99999999999886,24784.5,24896.0,09:20:00,15:20:00,320.605,51.99000000000001,17,nifty_options_20251007.csv,41,detailed_trades_rank_17_20260202_180056.csv
2025-10-06,1DTE,24900,24900,120.4,232.3,Stoploss,-5595.0,24918.0,25079.55,09:20:00,13:30:00,222.74,36.120000000000005,17,nifty_options_20251007.csv,41,detailed_trades_rank_17_20260202_180056.csv
2025-10-07,ODTE,25100,25100,91.5,25.05,Profit Target,3322.5,25111.15,25123.15,09:20:00,15:00:00,169.275,27.450000000000003,17,nifty_options_20251007.csv,41,detailed_trades_rank_17_20260202_180056.csv
2025-10-08,4DTE,25150,25150,228.95,212.2,Time Exit,837.5000000000014,25174.7,25037.9,09:20:00,15:20:00,423.55750000000006,68.68500000000002,17,nifty_options_20251014.csv,42,detailed_trades_rank_17_20260202_180056.csv
2025-10-09,3DTE,25100,25100,201.95,196.85,Time Exit,254.9999999999997,25105.15,25181.95,09:20:00,15:20:00,373.6075,60.58500000000001,17,nifty_options_20251014.csv,42,detailed_trades_rank_17_20260202_180056.csv
